id,sourceid,targetid,relation,prefixrelation
1040,N1692110205,T14,isRelatedTo,edm:isRelatedTo
1041,N1692110301,T14,isRelatedTo,edm:isRelatedTo
1042,N1692110301,T04,isRelatedTo,edm:isRelatedTo
1043,N1692110302,T04,isRelatedTo,edm:isRelatedTo
1044,N1692110303,T14,isRelatedTo,edm:isRelatedTo
1045,N1692110400,T05,isRelatedTo,edm:isRelatedTo
1046,N1692110501,T14,isRelatedTo,edm:isRelatedTo
1047,N1692110502,T14,isRelatedTo,edm:isRelatedTo
1048,N1692110502,T37,isRelatedTo,edm:isRelatedTo
1049,N1692110601,T14,isRelatedTo,edm:isRelatedTo
1050,N1692110602,T14,isRelatedTo,edm:isRelatedTo
1051,N1692110603,T14,isRelatedTo,edm:isRelatedTo
1052,N1692110604,T20,isRelatedTo,edm:isRelatedTo
1053,N1692110605,T37,isRelatedTo,edm:isRelatedTo
1054,N1692110606,T01,isRelatedTo,edm:isRelatedTo
1055,N1692110606,T28,isRelatedTo,edm:isRelatedTo
1056,N1692110701,T52,isRelatedTo,edm:isRelatedTo
1057,N1692110701,T04,isRelatedTo,edm:isRelatedTo
1058,N1692110702,T14,isRelatedTo,edm:isRelatedTo
1059,N1692110703,T14,isRelatedTo,edm:isRelatedTo
1060,N1692110704,T37,isRelatedTo,edm:isRelatedTo
1061,N1692110801,T04,isRelatedTo,edm:isRelatedTo
1062,N1692110802,T20,isRelatedTo,edm:isRelatedTo
1063,N1692110901,T14,isRelatedTo,edm:isRelatedTo
1064,N1692110902,T14,isRelatedTo,edm:isRelatedTo
1065,N1692110903,T42,isRelatedTo,edm:isRelatedTo
1066,N1692110904,T14,isRelatedTo,edm:isRelatedTo
1067,N1692110904,T44,isRelatedTo,edm:isRelatedTo
1068,N1692110904,T04,isRelatedTo,edm:isRelatedTo
1069,N1692111001,T04,isRelatedTo,edm:isRelatedTo
1070,N1692111002,T14,isRelatedTo,edm:isRelatedTo
1071,N1692111003,T05,isRelatedTo,edm:isRelatedTo
1072,N1692111100,T01,isRelatedTo,edm:isRelatedTo
1073,N1692111201,T14,isRelatedTo,edm:isRelatedTo
1074,N1692111202,T52,isRelatedTo,edm:isRelatedTo
1075,N1692111202,T56,isRelatedTo,edm:isRelatedTo
1076,N1692111203,T14,isRelatedTo,edm:isRelatedTo
1077,N1692111203,T50,isRelatedTo,edm:isRelatedTo
1078,N1692111301,T04,isRelatedTo,edm:isRelatedTo
1079,N1692111302,T14,isRelatedTo,edm:isRelatedTo
1080,N1692111401,T55,isRelatedTo,edm:isRelatedTo
1081,N1692111402,T42,isRelatedTo,edm:isRelatedTo
1082,N1692111501,T14,isRelatedTo,edm:isRelatedTo
1083,N1692111502,T38,isRelatedTo,edm:isRelatedTo
1084,N1692111502,T01,isRelatedTo,edm:isRelatedTo
1085,N1692111503,T35,isRelatedTo,edm:isRelatedTo
1086,N1692111503,T32,isRelatedTo,edm:isRelatedTo
1087,N1692111601,T14,isRelatedTo,edm:isRelatedTo
1088,N1692111602,T14,isRelatedTo,edm:isRelatedTo
1089,N1692111603,T14,isRelatedTo,edm:isRelatedTo
1090,N1692111603,T52,isRelatedTo,edm:isRelatedTo
1091,N1692111701,T14,isRelatedTo,edm:isRelatedTo
1092,N1692111702,T14,isRelatedTo,edm:isRelatedTo
1093,N1692111703,T37,isRelatedTo,edm:isRelatedTo
1094,N1692111801,T25,isRelatedTo,edm:isRelatedTo
1095,N1692111801,T50,isRelatedTo,edm:isRelatedTo
1096,N1692111802,T25,isRelatedTo,edm:isRelatedTo
1097,N1692111802,T11,isRelatedTo,edm:isRelatedTo
1098,N1692111803,T22,isRelatedTo,edm:isRelatedTo
1099,N1692111900,T13,isRelatedTo,edm:isRelatedTo
1100,N1692112001,T14,isRelatedTo,edm:isRelatedTo
1101,N1692112002,T14,isRelatedTo,edm:isRelatedTo
1102,N1692112101,T14,isRelatedTo,edm:isRelatedTo
1103,N1692112102,T14,isRelatedTo,edm:isRelatedTo
1104,N1692112103,T42,isRelatedTo,edm:isRelatedTo
1105,N1692112103,T52,isRelatedTo,edm:isRelatedTo
1106,N1692112201,T04,isRelatedTo,edm:isRelatedTo
1107,N1692112202,T14,isRelatedTo,edm:isRelatedTo
1108,N1692112202,T33,isRelatedTo,edm:isRelatedTo
1109,N1692112203,T14,isRelatedTo,edm:isRelatedTo
1110,N1692112204,T14,isRelatedTo,edm:isRelatedTo
1111,N1692112301,T14,isRelatedTo,edm:isRelatedTo
1112,N1692112302,T14,isRelatedTo,edm:isRelatedTo
1113,N1692112303,T14,isRelatedTo,edm:isRelatedTo
1114,N1692112401,T14,isRelatedTo,edm:isRelatedTo
1115,N1692112402,T14,isRelatedTo,edm:isRelatedTo
1116,N1692112403,T14,isRelatedTo,edm:isRelatedTo
1117,N1692112404,T44,isRelatedTo,edm:isRelatedTo
1118,N1692112404,T04,isRelatedTo,edm:isRelatedTo
1119,N1692112405,T42,isRelatedTo,edm:isRelatedTo
1120,N1692112405,T04,isRelatedTo,edm:isRelatedTo
1121,N1692112500,T14,isRelatedTo,edm:isRelatedTo
1122,N1692112601,T14,isRelatedTo,edm:isRelatedTo
1123,N1692112602,T14,isRelatedTo,edm:isRelatedTo
1124,N1692112602,T50,isRelatedTo,edm:isRelatedTo
1125,N1692112603,T14,isRelatedTo,edm:isRelatedTo
1126,N1692112700,T14,isRelatedTo,edm:isRelatedTo
1127,N1692112801,T42,isRelatedTo,edm:isRelatedTo
1128,N1692112801,T28,isRelatedTo,edm:isRelatedTo
1129,N1692112801,T20,isRelatedTo,edm:isRelatedTo
1130,N1692112802,T36,isRelatedTo,edm:isRelatedTo
1131,N1692112901,T60,isRelatedTo,edm:isRelatedTo
1132,N1692112901,T04,isRelatedTo,edm:isRelatedTo
1133,N1692112902,T02,isRelatedTo,edm:isRelatedTo
1134,N1692112902,T67,isRelatedTo,edm:isRelatedTo
1135,N1692112902,T24,isRelatedTo,edm:isRelatedTo
1136,N1692120101,T14,isRelatedTo,edm:isRelatedTo
1137,N1692120102,T14,isRelatedTo,edm:isRelatedTo
1138,N1692120103,T14,isRelatedTo,edm:isRelatedTo
1139,N1692120103,T61,isRelatedTo,edm:isRelatedTo
1140,N1692120103,T04,isRelatedTo,edm:isRelatedTo
1141,N1692120201,T38,isRelatedTo,edm:isRelatedTo
1142,N1692120201,T35,isRelatedTo,edm:isRelatedTo
1143,N1692120202,T14,isRelatedTo,edm:isRelatedTo
1144,N1692120203,T14,isRelatedTo,edm:isRelatedTo
1145,N1692120301,T25,isRelatedTo,edm:isRelatedTo
1146,N1692120301,T50,isRelatedTo,edm:isRelatedTo
1147,N1692120302,T25,isRelatedTo,edm:isRelatedTo
1148,N1692120302,T50,isRelatedTo,edm:isRelatedTo
1149,N1692120304,T37,isRelatedTo,edm:isRelatedTo
1150,N1692120305,T50,isRelatedTo,edm:isRelatedTo
1151,N1692120305,T09,isRelatedTo,edm:isRelatedTo
1152,N1692120305,T32,isRelatedTo,edm:isRelatedTo
1153,N1692120305,T10,isRelatedTo,edm:isRelatedTo
1154,N1692120401,T38,isRelatedTo,edm:isRelatedTo
1155,N1692120402,T14,isRelatedTo,edm:isRelatedTo
1156,N1692120402,T20,isRelatedTo,edm:isRelatedTo
1157,N1692120501,T14,isRelatedTo,edm:isRelatedTo
1158,N1692120502,T14,isRelatedTo,edm:isRelatedTo
1159,N1692120503,T14,isRelatedTo,edm:isRelatedTo
1160,N1692120504,T14,isRelatedTo,edm:isRelatedTo
1161,N1692120601,T14,isRelatedTo,edm:isRelatedTo
1162,N1692120602,T14,isRelatedTo,edm:isRelatedTo
1163,N1692120603,T42,isRelatedTo,edm:isRelatedTo
1164,N1692120604,T04,isRelatedTo,edm:isRelatedTo
1165,N1692120605,T33,isRelatedTo,edm:isRelatedTo
1166,N1692120606,T14,isRelatedTo,edm:isRelatedTo
1167,N1692120607,T42,isRelatedTo,edm:isRelatedTo
1168,N1692120701,T14,isRelatedTo,edm:isRelatedTo
1169,N1692120702,T14,isRelatedTo,edm:isRelatedTo
1170,N1692120703,T15,isRelatedTo,edm:isRelatedTo
1171,N1692120703,T32,isRelatedTo,edm:isRelatedTo
1172,N1692120704,T14,isRelatedTo,edm:isRelatedTo
1173,N1692120704,T63,isRelatedTo,edm:isRelatedTo
1174,N1692120704,T44,isRelatedTo,edm:isRelatedTo
1175,N1692120800,T47,isRelatedTo,edm:isRelatedTo
1176,N1692120901,T14,isRelatedTo,edm:isRelatedTo
1177,N1692120901,T50,isRelatedTo,edm:isRelatedTo
1178,N1692120902,T04,isRelatedTo,edm:isRelatedTo
1179,N1692120903,T50,isRelatedTo,edm:isRelatedTo
1180,N1692120903,T14,isRelatedTo,edm:isRelatedTo
1181,N1692121001,T04,isRelatedTo,edm:isRelatedTo
1182,N1692121002,T38,isRelatedTo,edm:isRelatedTo
1183,N1692121002,T01,isRelatedTo,edm:isRelatedTo
1184,N1692121003,T14,isRelatedTo,edm:isRelatedTo
1185,N1692121101,T14,isRelatedTo,edm:isRelatedTo
1186,N1692121102,T29,isRelatedTo,edm:isRelatedTo
1187,N1692121201,T53,isRelatedTo,edm:isRelatedTo
1188,N1692121201,T33,isRelatedTo,edm:isRelatedTo
1189,N1692121202,T56,isRelatedTo,edm:isRelatedTo
1190,N1692121301,T56,isRelatedTo,edm:isRelatedTo
1191,N1692121301,T04,isRelatedTo,edm:isRelatedTo
1192,N1692121302,T42,isRelatedTo,edm:isRelatedTo
1193,N1692121400,T14,isRelatedTo,edm:isRelatedTo
1194,N1692121501,T28,isRelatedTo,edm:isRelatedTo
1195,N1692121501,T01,isRelatedTo,edm:isRelatedTo
1196,N1692121501,T60,isRelatedTo,edm:isRelatedTo
1197,N1692121501,T09,isRelatedTo,edm:isRelatedTo
1198,N1692121502,T14,isRelatedTo,edm:isRelatedTo
1199,N1692121601,T14,isRelatedTo,edm:isRelatedTo
1200,N1692121602,T14,isRelatedTo,edm:isRelatedTo
1201,N1692121603,T38,isRelatedTo,edm:isRelatedTo
1202,N1692121603,T33,isRelatedTo,edm:isRelatedTo
1203,N1692121603,T36,isRelatedTo,edm:isRelatedTo
1204,N1692121701,T14,isRelatedTo,edm:isRelatedTo
1205,N1692121701,T01,isRelatedTo,edm:isRelatedTo
1206,N1692121701,T60,isRelatedTo,edm:isRelatedTo
1207,N1692121702,T14,isRelatedTo,edm:isRelatedTo
1208,N1692121702,T37,isRelatedTo,edm:isRelatedTo
1209,N1692121702,T60,isRelatedTo,edm:isRelatedTo
1210,N1692121702,T01,isRelatedTo,edm:isRelatedTo
1211,N1692121801,T14,isRelatedTo,edm:isRelatedTo
1212,N1692121802,T14,isRelatedTo,edm:isRelatedTo
1213,N1692121803,T50,isRelatedTo,edm:isRelatedTo
1214,N1692121803,T32,isRelatedTo,edm:isRelatedTo
1215,N1692121901,T14,isRelatedTo,edm:isRelatedTo
1216,N1692121902,T14,isRelatedTo,edm:isRelatedTo
1217,N1692122001,T14,isRelatedTo,edm:isRelatedTo
1218,N1692122002,T14,isRelatedTo,edm:isRelatedTo
1219,N1692122003,T22,isRelatedTo,edm:isRelatedTo
1220,N1692122201,T25,isRelatedTo,edm:isRelatedTo
1221,N1692122201,T18,isRelatedTo,edm:isRelatedTo
1222,N1692122202,T14,isRelatedTo,edm:isRelatedTo
1223,N1692122203,T14,isRelatedTo,edm:isRelatedTo
1224,N1692122204,T34,isRelatedTo,edm:isRelatedTo
1225,N1692122401,T34,isRelatedTo,edm:isRelatedTo
1226,N1692122402,T11,isRelatedTo,edm:isRelatedTo
1227,N1692122403,T50,isRelatedTo,edm:isRelatedTo
1228,N1692122403,T35,isRelatedTo,edm:isRelatedTo
1229,N1692122403,T32,isRelatedTo,edm:isRelatedTo
1230,N1692122500,T01,isRelatedTo,edm:isRelatedTo
1231,N1692122601,T14,isRelatedTo,edm:isRelatedTo
1232,N1692122602,T14,isRelatedTo,edm:isRelatedTo
1233,N1692122603,T14,isRelatedTo,edm:isRelatedTo
1234,N1692122604,T14,isRelatedTo,edm:isRelatedTo
1235,N1692122604,T49,isRelatedTo,edm:isRelatedTo
1236,N1692122701,T04,isRelatedTo,edm:isRelatedTo
1237,N1692122702,T05,isRelatedTo,edm:isRelatedTo
1238,N1692122702,T20,isRelatedTo,edm:isRelatedTo
1239,N1692122703,T51,isRelatedTo,edm:isRelatedTo
1240,N1692122703,T20,isRelatedTo,edm:isRelatedTo
1241,N1692122704,T42,isRelatedTo,edm:isRelatedTo
1242,N1692122705,T14,isRelatedTo,edm:isRelatedTo
1243,N1692122705,T20,isRelatedTo,edm:isRelatedTo
1244,N1692122706,T38,isRelatedTo,edm:isRelatedTo
1245,N1692122801,T60,isRelatedTo,edm:isRelatedTo
1246,N1692122801,T49,isRelatedTo,edm:isRelatedTo
1247,N1692122802,T14,isRelatedTo,edm:isRelatedTo
1248,N1692122900,T42,isRelatedTo,edm:isRelatedTo
1249,N1692123001,T14,isRelatedTo,edm:isRelatedTo
1250,N1692123002,T06,isRelatedTo,edm:isRelatedTo
1251,N1692123003,T35,isRelatedTo,edm:isRelatedTo
1252,N1692123003,T32,isRelatedTo,edm:isRelatedTo
1253,N1692123003,T50,isRelatedTo,edm:isRelatedTo
1254,N1692123003,T10,isRelatedTo,edm:isRelatedTo
1255,N1693010101,T55,isRelatedTo,edm:isRelatedTo
1256,N1693010102,T13,isRelatedTo,edm:isRelatedTo
1257,N1693010103,T14,isRelatedTo,edm:isRelatedTo
1258,N1693010104,T14,isRelatedTo,edm:isRelatedTo
1259,N1693010201,T14,isRelatedTo,edm:isRelatedTo
1260,N1693010202,T04,isRelatedTo,edm:isRelatedTo
1261,N1693010301,T14,isRelatedTo,edm:isRelatedTo
1262,N1693010302,T33,isRelatedTo,edm:isRelatedTo
1263,N1693010303,T14,isRelatedTo,edm:isRelatedTo
1264,N1693010303,T50,isRelatedTo,edm:isRelatedTo
1265,N1693010401,T14,isRelatedTo,edm:isRelatedTo
1266,N1693010402,T04,isRelatedTo,edm:isRelatedTo
1267,N1693010403,T14,isRelatedTo,edm:isRelatedTo
1268,N1693010501,T04,isRelatedTo,edm:isRelatedTo
1269,N1693010502,T14,isRelatedTo,edm:isRelatedTo
1270,N1693010503,T14,isRelatedTo,edm:isRelatedTo
1271,N1693010504,T14,isRelatedTo,edm:isRelatedTo
1272,N1693010601,T14,isRelatedTo,edm:isRelatedTo
1273,N1693010602,T25,isRelatedTo,edm:isRelatedTo
1274,N1693010602,T31,isRelatedTo,edm:isRelatedTo
1275,N1693010701,T25,isRelatedTo,edm:isRelatedTo
1276,N1693010701,T31,isRelatedTo,edm:isRelatedTo
1277,N1693010702,T25,isRelatedTo,edm:isRelatedTo
1278,N1693010702,T50,isRelatedTo,edm:isRelatedTo
1279,N1693010703,T29,isRelatedTo,edm:isRelatedTo
1280,N1693010704,T14,isRelatedTo,edm:isRelatedTo
1281,N1693010705,T38,isRelatedTo,edm:isRelatedTo
1282,N1693010705,T01,isRelatedTo,edm:isRelatedTo
1283,N1693010705,T60,isRelatedTo,edm:isRelatedTo
1284,N1693010801,T14,isRelatedTo,edm:isRelatedTo
1285,N1693010801,T50,isRelatedTo,edm:isRelatedTo
1286,N1693010802,T14,isRelatedTo,edm:isRelatedTo
1287,N1693010803,T14,isRelatedTo,edm:isRelatedTo
1288,N1693010901,T50,isRelatedTo,edm:isRelatedTo
1289,N1693010901,T60,isRelatedTo,edm:isRelatedTo
1290,N1693010901,T32,isRelatedTo,edm:isRelatedTo
1291,N1693010902,T25,isRelatedTo,edm:isRelatedTo
1292,N1693010903,T25,isRelatedTo,edm:isRelatedTo
1293,N1693010904,T57,isRelatedTo,edm:isRelatedTo
1294,N1693010904,T10,isRelatedTo,edm:isRelatedTo
1295,N1693010905,T14,isRelatedTo,edm:isRelatedTo
1296,N1693011001,T25,isRelatedTo,edm:isRelatedTo
1297,N1693011002,T25,isRelatedTo,edm:isRelatedTo
1298,N1693011002,T48,isRelatedTo,edm:isRelatedTo
1299,N1693011003,T50,isRelatedTo,edm:isRelatedTo
1300,N1693011003,T60,isRelatedTo,edm:isRelatedTo
1301,N1693011101,T25,isRelatedTo,edm:isRelatedTo
1302,N1693011101,T31,isRelatedTo,edm:isRelatedTo
1303,N1693011102,T68,isRelatedTo,edm:isRelatedTo
1304,N1693011102,T25,isRelatedTo,edm:isRelatedTo
1305,N1693011103,T48,isRelatedTo,edm:isRelatedTo
1306,N1693011201,T25,isRelatedTo,edm:isRelatedTo
1307,N1693011202,T11,isRelatedTo,edm:isRelatedTo
1308,N1693011300,T14,isRelatedTo,edm:isRelatedTo
1309,N1693011401,T04,isRelatedTo,edm:isRelatedTo
1310,N1693011402,T14,isRelatedTo,edm:isRelatedTo
1311,N1693011403,T14,isRelatedTo,edm:isRelatedTo
1312,N1693011404,T14,isRelatedTo,edm:isRelatedTo
1313,N1693011501,T55,isRelatedTo,edm:isRelatedTo
1314,N1693011502,T04,isRelatedTo,edm:isRelatedTo
1315,N1693011503,T14,isRelatedTo,edm:isRelatedTo
1316,N1693011504,T14,isRelatedTo,edm:isRelatedTo
1317,N1693011504,T46,isRelatedTo,edm:isRelatedTo
1318,N1693011505,T13,isRelatedTo,edm:isRelatedTo
1319,N1693011505,T16,isRelatedTo,edm:isRelatedTo
1320,N1693011505,T62,isRelatedTo,edm:isRelatedTo
1321,N1693011601,T58,isRelatedTo,edm:isRelatedTo
1322,N1693011602,T58,isRelatedTo,edm:isRelatedTo
1323,N1693011602,T01,isRelatedTo,edm:isRelatedTo
1324,N1693011602,T22,isRelatedTo,edm:isRelatedTo
1325,N1693011602,T10,isRelatedTo,edm:isRelatedTo
1326,N1693011701,T68,isRelatedTo,edm:isRelatedTo
1327,N1693011701,T18,isRelatedTo,edm:isRelatedTo
1328,N1693011702,T25,isRelatedTo,edm:isRelatedTo
1329,N1693011702,T34,isRelatedTo,edm:isRelatedTo
1330,N1693011801,T33,isRelatedTo,edm:isRelatedTo
1331,N1693011802,T50,isRelatedTo,edm:isRelatedTo
1332,N1693011803,T25,isRelatedTo,edm:isRelatedTo
1333,N1693011804,T68,isRelatedTo,edm:isRelatedTo
1334,N1693011805,T25,isRelatedTo,edm:isRelatedTo
1335,N1693011805,T57,isRelatedTo,edm:isRelatedTo
1336,N1693011805,T33,isRelatedTo,edm:isRelatedTo
1337,N1693011806,T11,isRelatedTo,edm:isRelatedTo
1338,N1693011807,T36,isRelatedTo,edm:isRelatedTo
1339,N1693011901,T38,isRelatedTo,edm:isRelatedTo
1340,N1693011901,T01,isRelatedTo,edm:isRelatedTo
1341,N1693011901,T60,isRelatedTo,edm:isRelatedTo
1342,N1693011902,T06,isRelatedTo,edm:isRelatedTo
1343,N1693012001,T14,isRelatedTo,edm:isRelatedTo
1344,N1693012002,T58,isRelatedTo,edm:isRelatedTo
1345,N1693012101,T14,isRelatedTo,edm:isRelatedTo
1346,N1693012102,T14,isRelatedTo,edm:isRelatedTo
1347,N1693012103,T58,isRelatedTo,edm:isRelatedTo
1348,N1693012104,T14,isRelatedTo,edm:isRelatedTo
1349,N1693012104,T52,isRelatedTo,edm:isRelatedTo
1350,N1693012105,T35,isRelatedTo,edm:isRelatedTo
1351,N1693012201,T14,isRelatedTo,edm:isRelatedTo
1352,N1693012202,T14,isRelatedTo,edm:isRelatedTo
1353,N1693012202,T50,isRelatedTo,edm:isRelatedTo
1354,N1693012203,T42,isRelatedTo,edm:isRelatedTo
1355,N1693012204,T58,isRelatedTo,edm:isRelatedTo
1356,N1693012301,T14,isRelatedTo,edm:isRelatedTo
1357,N1693012302,T04,isRelatedTo,edm:isRelatedTo
1358,N1693012303,T14,isRelatedTo,edm:isRelatedTo
1359,N1693012304,T14,isRelatedTo,edm:isRelatedTo
1360,N1693012305,T14,isRelatedTo,edm:isRelatedTo
1361,N1693012305,T52,isRelatedTo,edm:isRelatedTo
1362,N1693012306,T35,isRelatedTo,edm:isRelatedTo
1363,N1693012306,T32,isRelatedTo,edm:isRelatedTo
1364,N1693012401,T42,isRelatedTo,edm:isRelatedTo
1365,N1693012401,T09,isRelatedTo,edm:isRelatedTo
1366,N1693012401,T36,isRelatedTo,edm:isRelatedTo
1367,N1693012401,T01,isRelatedTo,edm:isRelatedTo
1368,N1693012402,T14,isRelatedTo,edm:isRelatedTo
1369,N1693012403,T42,isRelatedTo,edm:isRelatedTo
1370,N1693012403,T09,isRelatedTo,edm:isRelatedTo
1371,N1693012501,T14,isRelatedTo,edm:isRelatedTo
1372,N1693012502,T46,isRelatedTo,edm:isRelatedTo
1373,N1693012502,T68,isRelatedTo,edm:isRelatedTo
1374,N1693012503,T25,isRelatedTo,edm:isRelatedTo
1375,N1693012600,T13,isRelatedTo,edm:isRelatedTo
1376,N1693012600,T10,isRelatedTo,edm:isRelatedTo
1377,N1693012700,T22,isRelatedTo,edm:isRelatedTo
1378,N1693012801,T14,isRelatedTo,edm:isRelatedTo
1379,N1693012802,T14,isRelatedTo,edm:isRelatedTo
1380,N1693012803,T14,isRelatedTo,edm:isRelatedTo
1381,N1693012803,T04,isRelatedTo,edm:isRelatedTo
1382,N1693012804,T52,isRelatedTo,edm:isRelatedTo
1383,N1693012805,T60,isRelatedTo,edm:isRelatedTo
1384,N1693012901,T42,isRelatedTo,edm:isRelatedTo
1385,N1693012901,T04,isRelatedTo,edm:isRelatedTo
1386,N1693012902,T04,isRelatedTo,edm:isRelatedTo
1387,N1693012903,T14,isRelatedTo,edm:isRelatedTo
1388,N1693012904,T33,isRelatedTo,edm:isRelatedTo
1389,N1693012904,T44,isRelatedTo,edm:isRelatedTo
1390,N1693012905,T35,isRelatedTo,edm:isRelatedTo
1391,N1693012905,T53,isRelatedTo,edm:isRelatedTo
1392,N1693012905,T36,isRelatedTo,edm:isRelatedTo
1393,N1693012905,T38,isRelatedTo,edm:isRelatedTo
1394,N1693012905,T33,isRelatedTo,edm:isRelatedTo
1395,N1693013001,T35,isRelatedTo,edm:isRelatedTo
1396,N1693013001,T32,isRelatedTo,edm:isRelatedTo
1397,N1693013002,T14,isRelatedTo,edm:isRelatedTo
1398,N1693013003,T14,isRelatedTo,edm:isRelatedTo
1399,N1693013004,T14,isRelatedTo,edm:isRelatedTo
1400,N1693013005,T14,isRelatedTo,edm:isRelatedTo
1401,N1693013005,T50,isRelatedTo,edm:isRelatedTo
1402,N1693013006,T14,isRelatedTo,edm:isRelatedTo
1403,N1693013006,T47,isRelatedTo,edm:isRelatedTo
1404,N1693013006,T34,isRelatedTo,edm:isRelatedTo
1405,N1693020101,T14,isRelatedTo,edm:isRelatedTo
1406,N1693020102,T02,isRelatedTo,edm:isRelatedTo
1407,N1693020102,T67,isRelatedTo,edm:isRelatedTo
1408,N1693020103,T60,isRelatedTo,edm:isRelatedTo
1409,N1693020104,T38,isRelatedTo,edm:isRelatedTo
1410,N1693020104,T01,isRelatedTo,edm:isRelatedTo
1411,N1693020105,T35,isRelatedTo,edm:isRelatedTo
1412,N1693020105,T06,isRelatedTo,edm:isRelatedTo
1413,N1693020200,T14,isRelatedTo,edm:isRelatedTo
1414,N1693020200,T52,isRelatedTo,edm:isRelatedTo
1415,N1693020301,T05,isRelatedTo,edm:isRelatedTo
1416,N1693020301,T01,isRelatedTo,edm:isRelatedTo
1417,N1693020302,T14,isRelatedTo,edm:isRelatedTo
1418,N1693020302,T44,isRelatedTo,edm:isRelatedTo
1419,N1693020303,T14,isRelatedTo,edm:isRelatedTo
1420,N1693020401,T14,isRelatedTo,edm:isRelatedTo
1421,N1693020402,T14,isRelatedTo,edm:isRelatedTo
1422,N1693020402,T50,isRelatedTo,edm:isRelatedTo
1423,N1693020403,T15,isRelatedTo,edm:isRelatedTo
1424,N1693020403,T27,isRelatedTo,edm:isRelatedTo
1425,N1693020404,T01,isRelatedTo,edm:isRelatedTo
1426,N1693020501,T14,isRelatedTo,edm:isRelatedTo
1427,N1693020502,T05,isRelatedTo,edm:isRelatedTo
1428,N1693020503,T01,isRelatedTo,edm:isRelatedTo
1429,N1693020601,T14,isRelatedTo,edm:isRelatedTo
1430,N1693020602,T14,isRelatedTo,edm:isRelatedTo
1431,N1693020603,T05,isRelatedTo,edm:isRelatedTo
1432,N1693020701,T14,isRelatedTo,edm:isRelatedTo
1433,N1693020702,T14,isRelatedTo,edm:isRelatedTo
1434,N1693020703,T05,isRelatedTo,edm:isRelatedTo
1435,N1693020704,T36,isRelatedTo,edm:isRelatedTo
1436,N1693020705,T36,isRelatedTo,edm:isRelatedTo
1437,N1693020801,T14,isRelatedTo,edm:isRelatedTo
1438,N1693020801,T50,isRelatedTo,edm:isRelatedTo
1439,N1693020802,T14,isRelatedTo,edm:isRelatedTo
1440,N1693020803,T14,isRelatedTo,edm:isRelatedTo
1441,N1693020804,T36,isRelatedTo,edm:isRelatedTo
1442,N1693020805,T05,isRelatedTo,edm:isRelatedTo
1443,N1693020806,T14,isRelatedTo,edm:isRelatedTo
1444,N1693020807,T58,isRelatedTo,edm:isRelatedTo
1445,N1693020901,T14,isRelatedTo,edm:isRelatedTo
1446,N1693020902,T05,isRelatedTo,edm:isRelatedTo
1447,N1693021000,T05,isRelatedTo,edm:isRelatedTo
1448,N1693021101,T14,isRelatedTo,edm:isRelatedTo
1449,N1693021102,T14,isRelatedTo,edm:isRelatedTo
1450,N1693021103,T05,isRelatedTo,edm:isRelatedTo
1451,N1693021200,T05,isRelatedTo,edm:isRelatedTo
1452,N1693021301,T58,isRelatedTo,edm:isRelatedTo
1453,N1693021301,T29,isRelatedTo,edm:isRelatedTo
1454,N1693021302,T58,isRelatedTo,edm:isRelatedTo
1455,N1693021303,T05,isRelatedTo,edm:isRelatedTo
1456,N1693021304,T14,isRelatedTo,edm:isRelatedTo
1457,N1693021305,T42,isRelatedTo,edm:isRelatedTo
1458,N1693021401,T14,isRelatedTo,edm:isRelatedTo
1459,N1693021401,T47,isRelatedTo,edm:isRelatedTo
1460,N1693021401,T15,isRelatedTo,edm:isRelatedTo
1461,N1693021401,T44,isRelatedTo,edm:isRelatedTo
1462,N1693021402,T14,isRelatedTo,edm:isRelatedTo
1463,N1693021403,T58,isRelatedTo,edm:isRelatedTo
1464,N1693021404,T05,isRelatedTo,edm:isRelatedTo
1465,N1693021405,T05,isRelatedTo,edm:isRelatedTo
1466,N1693021501,T14,isRelatedTo,edm:isRelatedTo
1467,N1693021502,T38,isRelatedTo,edm:isRelatedTo
1468,N1693021502,T01,isRelatedTo,edm:isRelatedTo
1469,N1693021502,T50,isRelatedTo,edm:isRelatedTo
1470,N1693021502,T32,isRelatedTo,edm:isRelatedTo
1471,N1693021601,T14,isRelatedTo,edm:isRelatedTo
1472,N1693021602,T04,isRelatedTo,edm:isRelatedTo
1473,N1693021603,T14,isRelatedTo,edm:isRelatedTo
1474,N1693021604,T14,isRelatedTo,edm:isRelatedTo
1475,N1693021605,T04,isRelatedTo,edm:isRelatedTo
1476,N1693021606,T52,isRelatedTo,edm:isRelatedTo
1477,N1693021701,T14,isRelatedTo,edm:isRelatedTo
1478,N1693021702,T14,isRelatedTo,edm:isRelatedTo
1479,N1693021703,T14,isRelatedTo,edm:isRelatedTo
1480,N1693021703,T52,isRelatedTo,edm:isRelatedTo
1481,N1693021801,T31,isRelatedTo,edm:isRelatedTo
1482,N1693021802,T04,isRelatedTo,edm:isRelatedTo
1483,N1693021803,T14,isRelatedTo,edm:isRelatedTo
1484,N1693021804,T05,isRelatedTo,edm:isRelatedTo
1485,N1693021805,T05,isRelatedTo,edm:isRelatedTo
1486,N1693021806,T38,isRelatedTo,edm:isRelatedTo
1487,N1693021806,T01,isRelatedTo,edm:isRelatedTo
1488,N1693021806,T60,isRelatedTo,edm:isRelatedTo
1489,N1693021807,T14,isRelatedTo,edm:isRelatedTo
