id,sourceid,targetid,relation,prefixrelation
1419,N1693051602,D16930516,isElementOf,jad:isElementOf
1420,N1693051603,D16930516,isElementOf,jad:isElementOf
1421,N1693051604,D16930516,isElementOf,jad:isElementOf
1422,N1693051605,D16930516,isElementOf,jad:isElementOf
1423,N1693051606,D16930516,isElementOf,jad:isElementOf
1424,N1693051701,D16930517,isElementOf,jad:isElementOf
1425,N1693051702,D16930517,isElementOf,jad:isElementOf
1426,N1693051703,D16930517,isElementOf,jad:isElementOf
1427,N1693051801,D16930518,isElementOf,jad:isElementOf
1428,N1693051802,D16930518,isElementOf,jad:isElementOf
1429,N1693051803,D16930518,isElementOf,jad:isElementOf
1430,N1693051804,D16930518,isElementOf,jad:isElementOf
1431,N1693051901,D16930519,isElementOf,jad:isElementOf
1432,N1693051902,D16930519,isElementOf,jad:isElementOf
1433,N1693051903,D16930519,isElementOf,jad:isElementOf
1434,N1693051904,D16930519,isElementOf,jad:isElementOf
1435,N1693051905,D16930519,isElementOf,jad:isElementOf
1436,N1693051906,D16930519,isElementOf,jad:isElementOf
1437,N1693052001,D16930520,isElementOf,jad:isElementOf
1438,N1693052002,D16930520,isElementOf,jad:isElementOf
1439,N1693052003,D16930520,isElementOf,jad:isElementOf
1440,N1693052004,D16930520,isElementOf,jad:isElementOf
1441,N1693052101,D16930521,isElementOf,jad:isElementOf
1442,N1693052102,D16930521,isElementOf,jad:isElementOf
1443,N1693052103,D16930521,isElementOf,jad:isElementOf
1444,N1693052201,D16930522,isElementOf,jad:isElementOf
1445,N1693052202,D16930522,isElementOf,jad:isElementOf
1446,N1693052203,D16930522,isElementOf,jad:isElementOf
1447,N1693052204,D16930522,isElementOf,jad:isElementOf
1448,N1693052401,D16930524,isElementOf,jad:isElementOf
1449,N1693052402,D16930524,isElementOf,jad:isElementOf
1450,N1693052501,D16930525,isElementOf,jad:isElementOf
1451,N1693052502,D16930525,isElementOf,jad:isElementOf
1452,N1693052600,D16930526,isElementOf,jad:isElementOf
1453,N1693052701,D16930527,isElementOf,jad:isElementOf
1454,N1693052702,D16930527,isElementOf,jad:isElementOf
1455,N1693052703,D16930527,isElementOf,jad:isElementOf
1456,N1693052801,D16930528,isElementOf,jad:isElementOf
1457,N1693052802,D16930528,isElementOf,jad:isElementOf
1458,N1693052803,D16930528,isElementOf,jad:isElementOf
1459,N1693052804,D16930528,isElementOf,jad:isElementOf
1460,N1693052901,D16930529,isElementOf,jad:isElementOf
1461,N1693052902,D16930529,isElementOf,jad:isElementOf
1462,N1693060101,D16930601,isElementOf,jad:isElementOf
1463,N1693060102,D16930601,isElementOf,jad:isElementOf
1464,N1693060103,D16930601,isElementOf,jad:isElementOf
1465,N1693060104,D16930601,isElementOf,jad:isElementOf
1466,N1693060201,D16930602,isElementOf,jad:isElementOf
1467,N1693060202,D16930602,isElementOf,jad:isElementOf
1468,N1693060301,D16930603,isElementOf,jad:isElementOf
1469,N1693060302,D16930603,isElementOf,jad:isElementOf
1470,N1693060303,D16930603,isElementOf,jad:isElementOf
1471,N1693060304,D16930603,isElementOf,jad:isElementOf
1472,N1693060305,D16930603,isElementOf,jad:isElementOf
1473,N1693060401,D16930604,isElementOf,jad:isElementOf
1474,N1693060402,D16930604,isElementOf,jad:isElementOf
1475,N1693060403,D16930604,isElementOf,jad:isElementOf
1476,N1693060404,D16930604,isElementOf,jad:isElementOf
1477,N1693060405,D16930604,isElementOf,jad:isElementOf
1478,N1693060501,D16930605,isElementOf,jad:isElementOf
1479,N1693060502,D16930605,isElementOf,jad:isElementOf
1480,N1693060601,D16930606,isElementOf,jad:isElementOf
1481,N1693060602,D16930606,isElementOf,jad:isElementOf
1482,N1693060603,D16930606,isElementOf,jad:isElementOf
1483,N1693060604,D16930606,isElementOf,jad:isElementOf
1484,N1693060701,D16930607,isElementOf,jad:isElementOf
1485,N1693060702,D16930607,isElementOf,jad:isElementOf
1486,N1693060703,D16930607,isElementOf,jad:isElementOf
1487,N1693060704,D16930607,isElementOf,jad:isElementOf
1488,N1693060705,D16930607,isElementOf,jad:isElementOf
1489,N1693060801,D16930608,isElementOf,jad:isElementOf
1490,N1693060802,D16930608,isElementOf,jad:isElementOf
1491,N1693060803,D16930608,isElementOf,jad:isElementOf
1492,N1693060900,D16930609,isElementOf,jad:isElementOf
1493,N1693061000,D16930610,isElementOf,jad:isElementOf
1494,N1693061101,D16930611,isElementOf,jad:isElementOf
1495,N1693061102,D16930611,isElementOf,jad:isElementOf
1496,N1693061201,D16930612,isElementOf,jad:isElementOf
1497,N1693061202,D16930612,isElementOf,jad:isElementOf
1498,N1693061203,D16930612,isElementOf,jad:isElementOf
1499,N1693061300,D16930613,isElementOf,jad:isElementOf
1500,N1693061401,D16930614,isElementOf,jad:isElementOf
1501,N1693061402,D16930614,isElementOf,jad:isElementOf
1502,N1693061403,D16930614,isElementOf,jad:isElementOf
1503,N1693061500,D16930615,isElementOf,jad:isElementOf
1504,N1693061601,D16930616,isElementOf,jad:isElementOf
1505,N1693061602,D16930616,isElementOf,jad:isElementOf
1506,N1693061603,D16930616,isElementOf,jad:isElementOf
1507,N1693061604,D16930616,isElementOf,jad:isElementOf
1508,N1693061701,D16930617,isElementOf,jad:isElementOf
1509,N1693061702,D16930617,isElementOf,jad:isElementOf
1510,N1693061703,D16930617,isElementOf,jad:isElementOf
1511,N1693061704,D16930617,isElementOf,jad:isElementOf
1512,N1693061801,D16930618,isElementOf,jad:isElementOf
1513,N1693061802,D16930618,isElementOf,jad:isElementOf
1514,N1693061901,D16930619,isElementOf,jad:isElementOf
1515,N1693061902,D16930619,isElementOf,jad:isElementOf
1516,N1693061903,D16930619,isElementOf,jad:isElementOf
1517,N1693061904,D16930619,isElementOf,jad:isElementOf
1518,N1693061905,D16930619,isElementOf,jad:isElementOf
1519,N1693061906,D16930619,isElementOf,jad:isElementOf
1520,N1693062001,D16930620,isElementOf,jad:isElementOf
1521,N1693062002,D16930620,isElementOf,jad:isElementOf
1522,N1693062003,D16930620,isElementOf,jad:isElementOf
1523,N1693062101,D16930621,isElementOf,jad:isElementOf
1524,N1693062102,D16930621,isElementOf,jad:isElementOf
1525,N1693062103,D16930621,isElementOf,jad:isElementOf
1526,N1693062104,D16930621,isElementOf,jad:isElementOf
1527,N1693062105,D16930621,isElementOf,jad:isElementOf
1528,N1693062201,D16930622,isElementOf,jad:isElementOf
1529,N1693062202,D16930622,isElementOf,jad:isElementOf
1530,N1693062203,D16930622,isElementOf,jad:isElementOf
1531,N1693062204,D16930622,isElementOf,jad:isElementOf
1532,N1693062301,D16930623,isElementOf,jad:isElementOf
1533,N1693062302,D16930623,isElementOf,jad:isElementOf
1534,N1693062303,D16930623,isElementOf,jad:isElementOf
1535,N1693062401,D16930624,isElementOf,jad:isElementOf
1536,N1693062402,D16930624,isElementOf,jad:isElementOf
1537,N1693062403,D16930624,isElementOf,jad:isElementOf
1538,N1693062500,D16930625,isElementOf,jad:isElementOf
1539,N1693062601,D16930626,isElementOf,jad:isElementOf
1540,N1693062602,D16930626,isElementOf,jad:isElementOf
1541,N1693062603,D16930626,isElementOf,jad:isElementOf
1542,N1693062604,D16930626,isElementOf,jad:isElementOf
1543,N1693062701,D16930627,isElementOf,jad:isElementOf
1544,N1693062702,D16930627,isElementOf,jad:isElementOf
1545,N1693062703,D16930627,isElementOf,jad:isElementOf
1546,N1693062801,D16930628,isElementOf,jad:isElementOf
1547,N1693062802,D16930628,isElementOf,jad:isElementOf
1548,N1693062803,D16930628,isElementOf,jad:isElementOf
1549,N1693062901,D16930629,isElementOf,jad:isElementOf
1550,N1693062902,D16930629,isElementOf,jad:isElementOf
1551,N1693062903,D16930629,isElementOf,jad:isElementOf
1552,N1693062904,D16930629,isElementOf,jad:isElementOf
1553,N1693063000,D16930630,isElementOf,jad:isElementOf
1554,N1693070200,D16930702,isElementOf,jad:isElementOf
1555,N1693070300,D16930703,isElementOf,jad:isElementOf
1556,N1693070401,D16930704,isElementOf,jad:isElementOf
1557,N1693070402,D16930704,isElementOf,jad:isElementOf
1558,N1693070500,D16930705,isElementOf,jad:isElementOf
1559,N1693070601,D16930706,isElementOf,jad:isElementOf
1560,N1693070602,D16930706,isElementOf,jad:isElementOf
1561,N1693070603,D16930706,isElementOf,jad:isElementOf
1562,N1693070604,D16930706,isElementOf,jad:isElementOf
1563,N1693070605,D16930706,isElementOf,jad:isElementOf
1564,N1693070606,D16930706,isElementOf,jad:isElementOf
1565,N1693070701,D16930707,isElementOf,jad:isElementOf
1566,N1693070702,D16930707,isElementOf,jad:isElementOf
1567,N1693070703,D16930707,isElementOf,jad:isElementOf
1568,N1693070704,D16930707,isElementOf,jad:isElementOf
1569,N1693070705,D16930707,isElementOf,jad:isElementOf
1570,N1693070801,D16930708,isElementOf,jad:isElementOf
1571,N1693070802,D16930708,isElementOf,jad:isElementOf
1572,N1693070900,D16930709,isElementOf,jad:isElementOf
1573,N1693071001,D16930710,isElementOf,jad:isElementOf
1574,N1693071002,D16930710,isElementOf,jad:isElementOf
1575,N1693071101,D16930711,isElementOf,jad:isElementOf
1576,N1693071102,D16930711,isElementOf,jad:isElementOf
1577,N1693071103,D16930711,isElementOf,jad:isElementOf
1578,N1693071104,D16930711,isElementOf,jad:isElementOf
1579,N1693071105,D16930711,isElementOf,jad:isElementOf
1580,N1693071106,D16930711,isElementOf,jad:isElementOf
1581,N1693071107,D16930711,isElementOf,jad:isElementOf
1582,N1693071201,D16930712,isElementOf,jad:isElementOf
1583,N1693071202,D16930712,isElementOf,jad:isElementOf
1584,N1693071203,D16930712,isElementOf,jad:isElementOf
1585,N1693071301,D16930713,isElementOf,jad:isElementOf
1586,N1693071302,D16930713,isElementOf,jad:isElementOf
1587,N1693071303,D16930713,isElementOf,jad:isElementOf
1588,N1693071401,D16930714,isElementOf,jad:isElementOf
1589,N1693071402,D16930714,isElementOf,jad:isElementOf
1590,N1693071403,D16930714,isElementOf,jad:isElementOf
1591,N1693071501,D16930715,isElementOf,jad:isElementOf
1592,N1693071502,D16930715,isElementOf,jad:isElementOf
1593,N1693071503,D16930715,isElementOf,jad:isElementOf
1594,N1693071504,D16930715,isElementOf,jad:isElementOf
1595,N1693071505,D16930715,isElementOf,jad:isElementOf
1596,N1693071601,D16930716,isElementOf,jad:isElementOf
1597,N1693071602,D16930716,isElementOf,jad:isElementOf
1598,N1693071603,D16930716,isElementOf,jad:isElementOf
1599,N1693071701,D16930717,isElementOf,jad:isElementOf
1600,N1693071702,D16930717,isElementOf,jad:isElementOf
1601,N1693071703,D16930717,isElementOf,jad:isElementOf
1602,N1693071704,D16930717,isElementOf,jad:isElementOf
1603,N1693071705,D16930717,isElementOf,jad:isElementOf
1604,N1693071706,D16930717,isElementOf,jad:isElementOf
1605,N1693071801,D16930718,isElementOf,jad:isElementOf
1606,N1693071802,D16930718,isElementOf,jad:isElementOf
1607,N1693071803,D16930718,isElementOf,jad:isElementOf
1608,N1693071804,D16930718,isElementOf,jad:isElementOf
1609,N1693071805,D16930718,isElementOf,jad:isElementOf
1610,N1693071806,D16930718,isElementOf,jad:isElementOf
1611,N1693071901,D16930719,isElementOf,jad:isElementOf
1612,N1693071902,D16930719,isElementOf,jad:isElementOf
1613,N1693072001,D16930720,isElementOf,jad:isElementOf
1614,N1693072002,D16930720,isElementOf,jad:isElementOf
1615,N1693072003,D16930720,isElementOf,jad:isElementOf
1616,N1693072004,D16930720,isElementOf,jad:isElementOf
1617,N1693072005,D16930720,isElementOf,jad:isElementOf
1618,N1693072006,D16930720,isElementOf,jad:isElementOf
1619,N1693072101,D16930721,isElementOf,jad:isElementOf
1620,N1693072102,D16930721,isElementOf,jad:isElementOf
1621,N1693072103,D16930721,isElementOf,jad:isElementOf
1622,N1693072201,D16930722,isElementOf,jad:isElementOf
1623,N1693072202,D16930722,isElementOf,jad:isElementOf
1624,N1693072203,D16930722,isElementOf,jad:isElementOf
1625,N1693072301,D16930723,isElementOf,jad:isElementOf
1626,N1693072302,D16930723,isElementOf,jad:isElementOf
1627,N1693072303,D16930723,isElementOf,jad:isElementOf
1628,N1693072401,D16930724,isElementOf,jad:isElementOf
1629,N1693072402,D16930724,isElementOf,jad:isElementOf
1630,N1693072403,D16930724,isElementOf,jad:isElementOf
1631,N1693072404,D16930724,isElementOf,jad:isElementOf
1632,N1693072405,D16930724,isElementOf,jad:isElementOf
1633,N1693072406,D16930724,isElementOf,jad:isElementOf
1634,N1693072407,D16930724,isElementOf,jad:isElementOf
1635,N1693072408,D16930724,isElementOf,jad:isElementOf
1636,N1693072409,D16930724,isElementOf,jad:isElementOf
1637,N1693072501,D16930725,isElementOf,jad:isElementOf
1638,N1693072502,D16930725,isElementOf,jad:isElementOf
1639,N1693072503,D16930725,isElementOf,jad:isElementOf
1640,N1693072504,D16930725,isElementOf,jad:isElementOf
1641,N1693072601,D16930726,isElementOf,jad:isElementOf
1642,N1693072602,D16930726,isElementOf,jad:isElementOf
1643,N1693072603,D16930726,isElementOf,jad:isElementOf
1644,N1693072701,D16930727,isElementOf,jad:isElementOf
1645,N1693072702,D16930727,isElementOf,jad:isElementOf
1646,N1693072703,D16930727,isElementOf,jad:isElementOf
1647,N1693072704,D16930727,isElementOf,jad:isElementOf
1648,N1693072705,D16930727,isElementOf,jad:isElementOf
1649,N1693072801,D16930728,isElementOf,jad:isElementOf
1650,N1693072802,D16930728,isElementOf,jad:isElementOf
1651,N1693072803,D16930728,isElementOf,jad:isElementOf
1652,N1693072804,D16930728,isElementOf,jad:isElementOf
1653,N1693072805,D16930728,isElementOf,jad:isElementOf
1654,N1693072806,D16930728,isElementOf,jad:isElementOf
1655,N1693072901,D16930729,isElementOf,jad:isElementOf
1656,N1693072902,D16930729,isElementOf,jad:isElementOf
1657,N1693080101,D16930801,isElementOf,jad:isElementOf
1658,N1693080102,D16930801,isElementOf,jad:isElementOf
1659,N1693080103,D16930801,isElementOf,jad:isElementOf
1660,N1693080201,D16930802,isElementOf,jad:isElementOf
1661,N1693080202,D16930802,isElementOf,jad:isElementOf
1662,N1693080203,D16930802,isElementOf,jad:isElementOf
1663,N1693080301,D16930803,isElementOf,jad:isElementOf
1664,N1693080302,D16930803,isElementOf,jad:isElementOf
1665,N1693080303,D16930803,isElementOf,jad:isElementOf
1666,N1693080304,D16930803,isElementOf,jad:isElementOf
1667,N1693080401,D16930804,isElementOf,jad:isElementOf
1668,N1693080402,D16930804,isElementOf,jad:isElementOf
1669,N1693080403,D16930804,isElementOf,jad:isElementOf
1670,N1693080404,D16930804,isElementOf,jad:isElementOf
1671,N1693080501,D16930805,isElementOf,jad:isElementOf
1672,N1693080502,D16930805,isElementOf,jad:isElementOf
1673,N1693080503,D16930805,isElementOf,jad:isElementOf
1674,N1693080504,D16930805,isElementOf,jad:isElementOf
1675,N1693080505,D16930805,isElementOf,jad:isElementOf
1676,N1693080601,D16930806,isElementOf,jad:isElementOf
1677,N1693080602,D16930806,isElementOf,jad:isElementOf
1678,N1693080603,D16930806,isElementOf,jad:isElementOf
1679,N1693080604,D16930806,isElementOf,jad:isElementOf
1680,N1693080701,D16930807,isElementOf,jad:isElementOf
1681,N1693080702,D16930807,isElementOf,jad:isElementOf
1682,N1693080703,D16930807,isElementOf,jad:isElementOf
1683,N1693080704,D16930807,isElementOf,jad:isElementOf
1684,N1693080705,D16930807,isElementOf,jad:isElementOf
1685,N1693080801,D16930808,isElementOf,jad:isElementOf
1686,N1693080802,D16930808,isElementOf,jad:isElementOf
1687,N1693080803,D16930808,isElementOf,jad:isElementOf
1688,N1693080804,D16930808,isElementOf,jad:isElementOf
1689,N1693080901,D16930809,isElementOf,jad:isElementOf
1690,N1693080902,D16930809,isElementOf,jad:isElementOf
1691,N1693080903,D16930809,isElementOf,jad:isElementOf
1692,N1693080904,D16930809,isElementOf,jad:isElementOf
1693,N1693080905,D16930809,isElementOf,jad:isElementOf
1694,N1693081001,D16930810,isElementOf,jad:isElementOf
1695,N1693081002,D16930810,isElementOf,jad:isElementOf
1696,N1693081003,D16930810,isElementOf,jad:isElementOf
1697,N1693081101,D16930811,isElementOf,jad:isElementOf
1698,N1693081102,D16930811,isElementOf,jad:isElementOf
1699,N1693081103,D16930811,isElementOf,jad:isElementOf
1700,N1693081104,D16930811,isElementOf,jad:isElementOf
1701,N1693081201,D16930812,isElementOf,jad:isElementOf
1702,N1693081202,D16930812,isElementOf,jad:isElementOf
1703,N1693081301,D16930813,isElementOf,jad:isElementOf
1704,N1693081302,D16930813,isElementOf,jad:isElementOf
1705,N1693081303,D16930813,isElementOf,jad:isElementOf
1706,N1693081304,D16930813,isElementOf,jad:isElementOf
1707,N1693081305,D16930813,isElementOf,jad:isElementOf
1708,N1693081401,D16930814,isElementOf,jad:isElementOf
1709,N1693081402,D16930814,isElementOf,jad:isElementOf
1710,N1693081501,D16930815,isElementOf,jad:isElementOf
1711,N1693081502,D16930815,isElementOf,jad:isElementOf
1712,N1693081503,D16930815,isElementOf,jad:isElementOf
1713,N1693081504,D16930815,isElementOf,jad:isElementOf
1714,N1693081601,D16930816,isElementOf,jad:isElementOf
1715,N1693081602,D16930816,isElementOf,jad:isElementOf
1716,N1693081701,D16930817,isElementOf,jad:isElementOf
1717,N1693081702,D16930817,isElementOf,jad:isElementOf
1718,N1693081703,D16930817,isElementOf,jad:isElementOf
1719,N1693081704,D16930817,isElementOf,jad:isElementOf
1720,N1693081705,D16930817,isElementOf,jad:isElementOf
1721,N1693081801,D16930818,isElementOf,jad:isElementOf
1722,N1693081802,D16930818,isElementOf,jad:isElementOf
1723,N1693081803,D16930818,isElementOf,jad:isElementOf
1724,N1693081804,D16930818,isElementOf,jad:isElementOf
1725,N1693081901,D16930819,isElementOf,jad:isElementOf
1726,N1693081902,D16930819,isElementOf,jad:isElementOf
1727,N1693081903,D16930819,isElementOf,jad:isElementOf
1728,N1693081904,D16930819,isElementOf,jad:isElementOf
1729,N1693081905,D16930819,isElementOf,jad:isElementOf
1730,N1693082001,D16930820,isElementOf,jad:isElementOf
1731,N1693082002,D16930820,isElementOf,jad:isElementOf
1732,N1693082003,D16930820,isElementOf,jad:isElementOf
1733,N1693082101,D16930821,isElementOf,jad:isElementOf
1734,N1693082102,D16930821,isElementOf,jad:isElementOf
1735,N1693082103,D16930821,isElementOf,jad:isElementOf
1736,N1693082201,D16930822,isElementOf,jad:isElementOf
1737,N1693082202,D16930822,isElementOf,jad:isElementOf
1738,N1693082300,D16930823,isElementOf,jad:isElementOf
1739,N1693082401,D16930824,isElementOf,jad:isElementOf
1740,N1693082402,D16930824,isElementOf,jad:isElementOf
1741,N1693082403,D16930824,isElementOf,jad:isElementOf
1742,N1693082404,D16930824,isElementOf,jad:isElementOf
1743,N1693082501,D16930825,isElementOf,jad:isElementOf
1744,N1693082502,D16930825,isElementOf,jad:isElementOf
1745,N1693082503,D16930825,isElementOf,jad:isElementOf
1746,N1693082600,D16930826,isElementOf,jad:isElementOf
1747,N1693082701,D16930827,isElementOf,jad:isElementOf
1748,N1693082702,D16930827,isElementOf,jad:isElementOf
1749,N1693082801,D16930828,isElementOf,jad:isElementOf
1750,N1693082802,D16930828,isElementOf,jad:isElementOf
1751,N1693082901,D16930829,isElementOf,jad:isElementOf
1752,N1693082902,D16930829,isElementOf,jad:isElementOf
1753,N1693082903,D16930829,isElementOf,jad:isElementOf
1754,N1693082904,D16930829,isElementOf,jad:isElementOf
1755,N1693083001,D16930830,isElementOf,jad:isElementOf
1756,N1693083002,D16930830,isElementOf,jad:isElementOf
1757,N1693083003,D16930830,isElementOf,jad:isElementOf
1758,N1693083004,D16930830,isElementOf,jad:isElementOf
1759,N1693083005,D16930830,isElementOf,jad:isElementOf
1760,N1693083006,D16930830,isElementOf,jad:isElementOf
1761,N1693090101,D16930901,isElementOf,jad:isElementOf
1762,N1693090102,D16930901,isElementOf,jad:isElementOf
1763,N1693090103,D16930901,isElementOf,jad:isElementOf
1764,N1693090401,D16930904,isElementOf,jad:isElementOf
1765,N1693090402,D16930904,isElementOf,jad:isElementOf
1766,N1693090403,D16930904,isElementOf,jad:isElementOf
1767,N1693090404,D16930904,isElementOf,jad:isElementOf
1768,N1693090405,D16930904,isElementOf,jad:isElementOf
1769,N1693090501,D16930905,isElementOf,jad:isElementOf
1770,N1693090502,D16930905,isElementOf,jad:isElementOf
1771,N1693090503,D16930905,isElementOf,jad:isElementOf
1772,N1693090601,D16930906,isElementOf,jad:isElementOf
1773,N1693090602,D16930906,isElementOf,jad:isElementOf
1774,N1693090603,D16930906,isElementOf,jad:isElementOf
1775,N1693090604,D16930906,isElementOf,jad:isElementOf
1776,N1693090605,D16930906,isElementOf,jad:isElementOf
1777,N1693090701,D16930907,isElementOf,jad:isElementOf
1778,N1693090702,D16930907,isElementOf,jad:isElementOf
1779,N1693090703,D16930907,isElementOf,jad:isElementOf
1780,N1693090800,D16930908,isElementOf,jad:isElementOf
1781,N1693090901,D16930909,isElementOf,jad:isElementOf
1782,N1693090902,D16930909,isElementOf,jad:isElementOf
1783,N1693090903,D16930909,isElementOf,jad:isElementOf
1784,N1693090904,D16930909,isElementOf,jad:isElementOf
1785,N1693090905,D16930909,isElementOf,jad:isElementOf
1786,N1693090906,D16930909,isElementOf,jad:isElementOf
1787,N1693091001,D16930910,isElementOf,jad:isElementOf
1788,N1693091002,D16930910,isElementOf,jad:isElementOf
1789,N1693091003,D16930910,isElementOf,jad:isElementOf
1790,N1693091004,D16930910,isElementOf,jad:isElementOf
1791,N1693091005,D16930910,isElementOf,jad:isElementOf
1792,N1693091006,D16930910,isElementOf,jad:isElementOf
1793,N1693091007,D16930910,isElementOf,jad:isElementOf
1794,N1693091008,D16930910,isElementOf,jad:isElementOf
1795,N1693091101,D16930911,isElementOf,jad:isElementOf
1796,N1693091102,D16930911,isElementOf,jad:isElementOf
1797,N1693091201,D16930912,isElementOf,jad:isElementOf
1798,N1693091202,D16930912,isElementOf,jad:isElementOf
1799,N1693091300,D16930913,isElementOf,jad:isElementOf
1800,N1693091401,D16930914,isElementOf,jad:isElementOf
1801,N1693091402,D16930914,isElementOf,jad:isElementOf
1802,N1693091403,D16930914,isElementOf,jad:isElementOf
1803,N1693091501,D16930915,isElementOf,jad:isElementOf
1804,N1693091502,D16930915,isElementOf,jad:isElementOf
1805,N1693091503,D16930915,isElementOf,jad:isElementOf
1806,N1693091504,D16930915,isElementOf,jad:isElementOf
1807,N1693091505,D16930915,isElementOf,jad:isElementOf
1808,N1693091506,D16930915,isElementOf,jad:isElementOf
1809,N1693091601,D16930916,isElementOf,jad:isElementOf
1810,N1693091602,D16930916,isElementOf,jad:isElementOf
1811,N1693091603,D16930916,isElementOf,jad:isElementOf
1812,N1693091604,D16930916,isElementOf,jad:isElementOf
1813,N1693091605,D16930916,isElementOf,jad:isElementOf
1814,N1693091606,D16930916,isElementOf,jad:isElementOf
1815,N1693091701,D16930917,isElementOf,jad:isElementOf
1816,N1693091702,D16930917,isElementOf,jad:isElementOf
1817,N1693091703,D16930917,isElementOf,jad:isElementOf
1818,N1693091801,D16930918,isElementOf,jad:isElementOf
1819,N1693091802,D16930918,isElementOf,jad:isElementOf
1820,N1693091803,D16930918,isElementOf,jad:isElementOf
1821,N1693091804,D16930918,isElementOf,jad:isElementOf
1822,N1693091901,D16930919,isElementOf,jad:isElementOf
1823,N1693091902,D16930919,isElementOf,jad:isElementOf
1824,N1693091903,D16930919,isElementOf,jad:isElementOf
1825,N1693092001,D16930920,isElementOf,jad:isElementOf
1826,N1693092002,D16930920,isElementOf,jad:isElementOf
1827,N1693092101,D16930921,isElementOf,jad:isElementOf
1828,N1693092102,D16930921,isElementOf,jad:isElementOf
1829,N1693092103,D16930921,isElementOf,jad:isElementOf
1830,N1693092104,D16930921,isElementOf,jad:isElementOf
1831,N1693092201,D16930922,isElementOf,jad:isElementOf
1832,N1693092202,D16930922,isElementOf,jad:isElementOf
1833,N1693092301,D16930923,isElementOf,jad:isElementOf
1834,N1693092302,D16930923,isElementOf,jad:isElementOf
1835,N1693092303,D16930923,isElementOf,jad:isElementOf
1836,N1693092304,D16930923,isElementOf,jad:isElementOf
1837,N1693092305,D16930923,isElementOf,jad:isElementOf
1838,N1693092306,D16930923,isElementOf,jad:isElementOf
1839,N1693092307,D16930923,isElementOf,jad:isElementOf
1840,N1693092308,D16930923,isElementOf,jad:isElementOf
1841,N1693092309,D16930923,isElementOf,jad:isElementOf
1842,N1693092401,D16930924,isElementOf,jad:isElementOf
1843,N1693092402,D16930924,isElementOf,jad:isElementOf
1844,N1693092501,D16930925,isElementOf,jad:isElementOf
1845,N1693092502,D16930925,isElementOf,jad:isElementOf
1846,N1693092503,D16930925,isElementOf,jad:isElementOf
1847,N1693092504,D16930925,isElementOf,jad:isElementOf
1848,N1693092505,D16930925,isElementOf,jad:isElementOf
1849,N1693092506,D16930925,isElementOf,jad:isElementOf
1850,N1693092507,D16930925,isElementOf,jad:isElementOf
1851,N1693092601,D16930926,isElementOf,jad:isElementOf
1852,N1693092602,D16930926,isElementOf,jad:isElementOf
1853,N1693092603,D16930926,isElementOf,jad:isElementOf
1854,N1693092604,D16930926,isElementOf,jad:isElementOf
1855,N1693092605,D16930926,isElementOf,jad:isElementOf
1856,N1693092701,D16930927,isElementOf,jad:isElementOf
1857,N1693092702,D16930927,isElementOf,jad:isElementOf
1858,N1693092703,D16930927,isElementOf,jad:isElementOf
1859,N1693092704,D16930927,isElementOf,jad:isElementOf
1860,N1693092705,D16930927,isElementOf,jad:isElementOf
1861,N1693092801,D16930928,isElementOf,jad:isElementOf
1862,N1693092802,D16930928,isElementOf,jad:isElementOf
1863,N1693092901,D16930929,isElementOf,jad:isElementOf
1864,N1693092902,D16930929,isElementOf,jad:isElementOf
1865,N1693100101,D16931001,isElementOf,jad:isElementOf
1866,N1693100102,D16931001,isElementOf,jad:isElementOf
1867,N1693100103,D16931001,isElementOf,jad:isElementOf
1868,N1693100104,D16931001,isElementOf,jad:isElementOf
1869,N1693100201,D16931002,isElementOf,jad:isElementOf
1870,N1693100202,D16931002,isElementOf,jad:isElementOf
1871,N1693100203,D16931002,isElementOf,jad:isElementOf
1872,N1693100204,D16931002,isElementOf,jad:isElementOf
1873,N1693100205,D16931002,isElementOf,jad:isElementOf
1874,N1693100301,D16931003,isElementOf,jad:isElementOf
1875,N1693100302,D16931003,isElementOf,jad:isElementOf
1876,N1693100303,D16931003,isElementOf,jad:isElementOf
1877,N1693100401,D16931004,isElementOf,jad:isElementOf
1878,N1693100402,D16931004,isElementOf,jad:isElementOf
1879,N1693100501,D16931005,isElementOf,jad:isElementOf
1880,N1693100502,D16931005,isElementOf,jad:isElementOf
1881,N1693100503,D16931005,isElementOf,jad:isElementOf
1882,N1693100601,D16931006,isElementOf,jad:isElementOf
1883,N1693100602,D16931006,isElementOf,jad:isElementOf
1884,N1693100603,D16931006,isElementOf,jad:isElementOf
1885,N1693100604,D16931006,isElementOf,jad:isElementOf
1886,N1693100605,D16931006,isElementOf,jad:isElementOf
1887,N1693100606,D16931006,isElementOf,jad:isElementOf
1888,N1693100607,D16931006,isElementOf,jad:isElementOf
1889,N1693100701,D16931007,isElementOf,jad:isElementOf
1890,N1693100702,D16931007,isElementOf,jad:isElementOf
1891,N1693100703,D16931007,isElementOf,jad:isElementOf
1892,N1693100801,D16931008,isElementOf,jad:isElementOf
1893,N1693100802,D16931008,isElementOf,jad:isElementOf
1894,N1693100803,D16931008,isElementOf,jad:isElementOf
1895,N1693100804,D16931008,isElementOf,jad:isElementOf
1896,N1693100805,D16931008,isElementOf,jad:isElementOf
1897,N1693100901,D16931009,isElementOf,jad:isElementOf
1898,N1693100902,D16931009,isElementOf,jad:isElementOf
1899,N1693100903,D16931009,isElementOf,jad:isElementOf
1900,N1693101001,D16931010,isElementOf,jad:isElementOf
